"Asus / "/"Ноутбук AMD A9 9425/4 ГБ/256 Гб/17.3""/1600x900/AMD Radeon R5/noOS"/ 28 308 ₽
"Asus / "/"Ноутбук AMD A9 9425/8 ГБ/256 Гб/17.3""/1600x900/AMD Radeon R5/Windows"/ 35 942 ₽
"Honor / "/"Ноутбук AMD Ryzen 5 4600H/16 ГБ/512 Гб/16.1""/1920x1080/AMD Radeon Graphics/Windows"/ 74 622 ₽
"Honor / "/"Ноутбук AMD Ryzen 5 3500U/8 ГБ/512 Гб/14''/1920x1080/AMD Radeon Vega 8/Windows"/
"Asus / "/"Ноутбук AMD Ryzen 3 3200U/8 ГБ/256 Гб/15.6""/1920x1080/AMD Radeon Vega 3/Windows"/
"Honor / "/"Ноутбук AMD Ryzen 7 3700U/16 ГБ/512 Гб/15,6/AMD Radeon Vega 8"/ 64 671 ₽
"lenovo / "/"Ноутбук AMD Ryzen 3 3200U/8 ГБ/256 Гб/15.6''/1920x1080/AMD Radeon Vega 3/DOS"/ 34 958 ₽
"Huawei / "/"Ноутбук Intel Core i7 10510U/16 ГБ/1024 Гб/13.9''/3000x2000/NVIDIA GeForce MX250/Windows"/ 145 038 ₽
"MSI / "/"Ноутбук Intel Core i7 10870H/16 ГБ/512 Гб/15.6""/1920x1080/NVIDIA GeForce RTX 3060/Windows"/ 178 145 ₽
"Echips / "/"Ноутбук Intel Celeron N3350/6 ГБ/14''/1366x768/Intel HD Graphics 500/noOS"/ 19 625 ₽
"Asus / "/"Ноутбук Intel Pentium Silver N5030/4 ГБ/256 Гб/15.6""/1920x1080/Intel UHD Graphics 605/Windows 10 Home"/ 34 154 ₽
"Asus / "/"Ноутбук Intel Pentium N5030/4 ГБ/14""/1920x1080/Intel UHD Graphics 600/DOS"/ 27 917 ₽
"MSI / "/"Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/DOS"/ 61 536 ₽
"Echips / "/"Ноутбук Intel Celeron N3350/6 ГБ/15.6''/1920x1080/Intel HD Graphics 500/noOS"/ 20 987 ₽
"MSI / "/"Ноутбук Intel Core i7 9750H/8 ГБ/256 Гб/15.6''/1920 x 1080/NVIDIA GeForce GTX 1650Ti Max-Q"/
"Acer / "/"Ноутбук Intel Core i3 1005G1/4 ГБ/512 Гб/15.6''/1920x1080/Intel UHD Graphics/Windows"/ 44 395 ₽
"Dell / "/"Ноутбук Intel Core i9 9880H/16 ГБ/512 Гб/17.3''/1920x1080/NVIDIA GeForce RTX 2080 Max-Q/Linux"/ 197 352 ₽
"Irbis / "/"Ноутбук Intel Atom Z3735F/2 ГБ/13.3''/1920x1080/Intel HD Graphics/Windows"/ 16 222 ₽
"Honor / "/"Ноутбук Intel Core i5 10210U/16 ГБ/512 Гб/16.1""/1920x1080/NVIDIA GeForce MX350/Windows"/ 96 290 ₽
"lenovo / "/"Ноутбук AMD Ryzen 5 4500U/16 ГБ/256 Гб/15.6""/1920x1080/AMD Radeon Vega 6/Windows"/ 65 324 ₽
"lenovo / "/"Ноутбук Intel Core i5 1035G1/8 ГБ/512 Гб/14''/1920x1080/Intel UHD Graphics/DOS"/ 54 427 ₽
"Acer / "/"Ноутбук Intel Core i5 1035G4/8 ГБ/512 Гб/13.5""/2256х1504/Intel Iris Plus Graphics/Windows"/ 78 474 ₽
"lenovo / "/"Ноутбук AMD Ryzen 3 5300U/8 ГБ/512 Гб/14""/1920x1080/AMD Radeon/noOS"/
"Echips / "/"Ноутбук Intel Celeron N3350/6 ГБ/14''/1920х1080/Intel HD Graphics 500/noOS"/ 20 799 ₽
"Huawei / "/"Ноутбук Intel Core i5 10210U/13""/3000x2000"/ 107 043 ₽
"lenovo / "/"Ноутбук AMD Ryzen 5 4600H/16/512 Гб/15.6""/1920x1080/NVIDIA GeForce GTX 1650Ti"/
"Acer / "/"Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/15.6''/1920x1080/Intel UHD Graphics/Windows"/ 81 293 ₽
"Honor / "/"Ноутбук Intel Core i7 1165G7/16 ГБ/512 Гб/14""/1920 x 1080/Intel Iris Xe Graphics/Windows 10"/ 99 499 ₽
"MSI / "/"Ноутбук Intel Core i5 10300H/8 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce GTX 1650Ti/Windows"/ 87 559 ₽
"lenovo / "/"Ноутбук Intel Core i3 1115G4/8 ГБ/256 Гб/14""/1920x1080/Intel UHD Graphics G1/noOS"/ 42 843 ₽
"Acer / "/"Ноутбук 4 ГБ/256 Гб/15.6/1920 x 1080/Intel UHD Graphics 600/Windows 10 Home"/
"lenovo / "/"Ноутбук Intel Core i7-10750H/8/512 Гб/15.6""/1920x1080/NVIDIA GeForce GTX 1650 Ti"/
"Acer / "/"Ноутбук Intel Core i3 10110U/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"/ 60 846 ₽
"lenovo / "/"Ноутбук AMD Ryzen 3 4300U/4 ГБ/256 Гб/15.6""/1920x1080/AMD Radeon Graphics/Windows 10 Home"/
"MSI / "/"Ноутбук Intel Core i7-1165G7/16 ГБ/512 Гб/14''/1920x1080/Intel Iris X Graphics/Windows"/
"Echips / "/"Ноутбук Intel Core i5 5257U/8 ГБ/512 Гб/15.6""/1920х1080/Intel HD Graphics 6000/Windows"/ 47 747 ₽
"MSI / "/"Ноутбук Intel Core i7 9750H/16 ГБ/512 Гб/15.6''/1920x1080/NVIDIA GeForce RTX 2060/Windows"/ 150 646 ₽
"Honor / "/"Ноутбук Intel Core i5 1135G7/8 ГБ/512 Гб/14""/1920 x 1080/Intel Iris Xe Graphics/Windows 10"/ 79 597 ₽
"Acer / "/"Ноутбук Intel Core i5 10210U/8 ГБ/256 Гб/15.6''/1920x1080/Intel UHD Graphics/Windows"/ 74 141 ₽
"Gigabyte / "/"Ноутбук Intel Core i7-10750H/16 ГБ/512 Гб/15.6""/1920x1080/NVIDIA GeForce RTX 2060/Windows"/
"Acer / "/"Ноутбук Intel Core i5 1035G1/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"/ 68 897 ₽
"lenovo / "/"Ноутбук Intel Core i5 10210U/8 ГБ/128 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows"/ 63 058 ₽
"Acer / "/"Ноутбук Intel Core i3 1005G1/8 ГБ/256 Гб/14''/1920x1080/Intel UHD Graphics/Windows"/ 63 280 ₽
"MSI / "/"Ноутбук Intel Core i7 1165G7/16 ГБ/512 Гб/14/1920 x 1080/NVIDIA GeForce MX 450/Windows 10 Home"/
"Acer / "/"Ноутбук AMD Ryzen 5 3500U/4 ГБ/512 Гб/15.6""/1920x1080/AMD Radeon Vega 8/Windows"/
"lenovo / "/"Ноутбук Intel Core i5 1135G7/16 ГБ/512 Гб/14''/1920x1080/Intel Iris Xe Graphics G7 80EUs/Windows"/ 95 519 ₽
"Gigabyte / "/"Ноутбук Intel Core i7-10875H/16 ГБ/512 Гб/15.6""/1920x1080/NVIDIA GeForce RTX 2070S MAX-Q/Windows"/ 198 228 ₽
"Echips / "/"Ноутбук Intel Celeron N3350/6 ГБ/120 ГБ/14''/1920х1080/Intel HD Graphics 500/Без операционной системы"/ 22 737 ₽
"Honor / "/"Ноутбук Intel Core i5 1135G7/16 ГБ/512 Гб/15""/1920 x 1080/Intel Iris Xe Graphics/Windows 10"/ 89 548 ₽
"Asus / "/"Ноутбук AMD Ryzen 7 3700U/8 ГБ/512 Гб/13.3''/1920x1080/NVIDIA GeForce MX250/Windows"/ 92 010 ₽
"Acer / "/"Ноутбук AMD Ryzen 3 3250U/4 ГБ/512 Гб/15.6''/1920x1080/AMD Radeon Graphics/DOS"/
"lenovo / "/"Ноутбук Intel Core i5 10210U/8 ГБ/512 Гб/13.3''/1920x1080/Intel UHD Graphics/Windows"/
"Dell / "/"Ноутбук Intel Core i5-8265U/8 ГБ/256 Гб/13.3''/1920x1080/Intel UHD Graphics 620/Windows"/ 85 221 ₽
